AirlineName,AirportDest,AirportOrig,ArrTime,DepTime,FlightDuration,Price,StopsCount
Azul,mcz,sdu,2020/06/19-01:50,2020/06/18-21:00,4:50,687.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/18-17:05,2020/06/18-09:10,7:55,1327.0,1
LATAM Airlines Group,mcz,sdu,2020/06/19-09:35,2020/06/18-21:25,12:10,2452.0,3
Azul,mcz,sdu,2020/06/18-18:25,2020/06/18-09:35,8:50,627.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/18-22:45,2020/06/18-09:35,13:10,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/18-17:05,2020/06/18-09:40,7:25,1327.0,1
Azul,mcz,sdu,2020/06/18-18:25,2020/06/18-09:55,8:30,883.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-10:10,6:55,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-13:50,2020/06/19-22:20,15:30,669.0,2
Azul,mcz,sdu,2020/06/19-18:55,2020/06/19-10:35,8:20,1326.0,2
LATAM Airlines Group,mcz,sdu,2020/06/19-19:10,2020/06/19-10:50,8:20,646.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-11:10,5:55,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-11:30,5:35,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-22:45,2020/06/19-11:45,11:00,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-12:05,5:00,627.0,1
Azul,mcz,sdu,2020/06/20-00:10,2020/06/19-16:10,8:00,1455.0,2
LATAM Airlines Group,mcz,sdu,2020/06/20-16:10,2020/06/19-16:35,23:35,7387.0,3
LATAM Airlines Group,mcz,sdu,2020/06/20-16:10,2020/06/19-16:40,23:30,4128.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-01:35,2020/06/19-17:15,8:20,1326.0,1
Azul,mcz,sdu,2020/06/20-01:50,2020/06/19-17:25,8:25,1455.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-09:35,2020/06/19-17:25,16:10,789.0,2
LATAM Airlines Group,mcz,sdu,2020/06/19-11:10,2020/06/19-06:00,5:10,901.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-06:05,11:00,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-11:10,2020/06/19-18:10,17:00,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-13:05,2020/06/19-06:20,6:45,1984.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-01:35,2020/06/19-18:45,6:50,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-07:05,10:00,627.0,1
Azul,mcz,sdu,2020/06/20-01:50,2020/06/19-19:20,6:30,1455.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-09:35,2020/06/19-19:20,14:15,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-07:40,9:25,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-01:35,2020/06/19-19:55,5:40,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-11:10,2020/06/19-20:05,15:5,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-08:10,8:55,627.0,1
Azul,mcz,sdu,2020/06/19-16:55,2020/06/19-08:30,8:25,994.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-13:05,2020/06/19-08:30,4:35,1984.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-13:50,2020/06/19-20:30,17:20,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-08:40,8:25,627.0,1
Azul,mcz,sdu,2020/06/20-01:50,2020/06/19-21:00,4:50,1455.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-09:10,7:55,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-09:35,2020/06/19-21:25,12:10,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-22:45,2020/06/19-09:35,13:10,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/19-17:05,2020/06/19-09:40,7:25,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-17:05,2020/06/01-10:10,6:55,883.0,1
LATAM Airlines Group,mcz,sdu,2020/06/02-13:50,2020/06/01-22:20,15:30,646.0,2
Azul,mcz,sdu,2020/06/01-18:55,2020/06/01-10:35,8:20,967.0,2
LATAM Airlines Group,mcz,sdu,2020/06/01-19:10,2020/06/01-10:50,8:20,646.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-17:05,2020/06/01-11:10,5:55,883.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-17:05,2020/06/01-11:30,5:35,883.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-17:05,2020/06/01-12:05,5:00,883.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-23:30,2020/06/01-15:30,8:00,883.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-23:30,2020/06/01-16:00,7:30,883.0,1
Azul,mcz,sdu,2020/06/02-00:10,2020/06/01-16:10,8:00,627.0,2
LATAM Airlines Group,mcz,sdu,2020/06/02-16:10,2020/06/01-16:35,23:35,7387.0,3
LATAM Airlines Group,mcz,sdu,2020/06/02-16:10,2020/06/01-16:40,23:30,4128.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-23:30,2020/06/01-17:00,6:30,883.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/02-01:35,2020/06/01-17:15,8:20,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/01-13:50,2020/06/01-06:00,7:50,646.0,1
LATAM Airlines Group,mcz,sdu,2020/06/02-01:55,2020/06/01-18:10,7:45,646.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-13:05,2020/06/01-06:20,6:45,883.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-23:30,2020/06/01-18:30,5:00,883.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/02-01:35,2020/06/01-18:45,6:50,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-12:05,2020/06/01-07:10,4:55,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/02-09:35,2020/06/01-19:20,14:15,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/02-01:35,2020/06/01-19:55,5:40,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/02-11:10,2020/06/01-20:05,15:5,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-17:05,2020/06/01-08:10,8:55,883.0,1
Azul,mcz,sdu,2020/06/01-18:25,2020/06/01-08:30,9:55,1089.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-13:05,2020/06/01-08:30,4:35,883.0,1
LATAM Airlines Group,mcz,sdu,2020/06/02-13:50,2020/06/01-20:30,17:20,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-17:05,2020/06/01-08:40,8:25,883.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-17:05,2020/06/01-09:10,7:55,883.0,1
LATAM Airlines Group,mcz,sdu,2020/06/02-09:35,2020/06/01-21:25,12:10,2452.0,3
Azul,mcz,sdu,2020/06/01-18:25,2020/06/01-09:35,8:50,687.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/01-17:05,2020/06/01-09:40,7:25,883.0,1
Azul,mcz,sdu,2020/06/01-18:25,2020/06/01-09:55,8:30,687.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-17:05,2020/06/20-10:10,6:55,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/21-09:35,2020/06/20-22:20,11:15,646.0,2
LATAM Airlines Group,mcz,sdu,2020/06/20-16:10,2020/06/20-10:50,5:20,646.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-17:05,2020/06/20-11:10,5:55,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-17:05,2020/06/20-11:30,5:35,627.0,1
Azul,mcz,sdu,2020/06/20-17:00,2020/06/20-11:40,5:20,687.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-17:05,2020/06/20-12:05,5:00,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/21-09:35,2020/06/20-14:05,19:30,2452.0,3
LATAM Airlines Group,mcz,sdu,2020/06/21-01:55,2020/06/20-14:55,11:00,2452.0,2
LATAM Airlines Group,mcz,sdu,2020/06/21-01:55,2020/06/20-16:25,9:30,901.0,2
LATAM Airlines Group,mcz,sdu,2020/06/21-01:55,2020/06/20-16:35,9:20,1482.0,2
LATAM Airlines Group,mcz,sdu,2020/06/20-13:50,2020/06/20-06:00,7:50,646.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-11:20,2020/06/20-06:10,5:10,1012.0,1
LATAM Airlines Group,mcz,sdu,2020/06/21-01:55,2020/06/20-18:10,7:45,669.0,1
Azul,mcz,sdu,2020/06/20-19:55,2020/06/20-06:20,13:35,687.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-13:05,2020/06/20-06:20,6:45,1984.0,1
Azul,mcz,sdu,2020/06/20-17:00,2020/06/20-06:25,10:35,687.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/21-01:35,2020/06/20-18:45,6:50,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-13:40,2020/06/20-07:05,6:35,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-12:05,2020/06/20-07:10,4:55,756.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-13:50,2020/06/20-07:25,6:25,646.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-13:40,2020/06/20-07:40,6:00,1326.0,1
Azul,mcz,sdu,2020/06/20-17:00,2020/06/20-08:00,9:00,687.0,1
LATAM Airlines Group,mcz,sdu,2020/06/21-01:55,2020/06/20-20:05,5:50,669.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-13:40,2020/06/20-08:10,5:30,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/20-16:10,2020/06/20-08:20,7:50,789.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-13:05,2020/06/20-08:30,4:35,1984.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-13:40,2020/06/20-08:40,5:00,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-13:40,2020/06/20-09:10,4:30,1326.0,1
Azul,mcz,sdu,2020/06/20-19:55,2020/06/20-09:35,10:20,687.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/20-17:05,2020/06/20-09:40,7:25,627.0,1
Azul,mcz,sdu,2020/06/20-17:00,2020/06/20-09:55,7:5,687.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/21-17:05,2020/06/21-10:10,6:55,1327.0,1
LATAM Airlines Group,mcz,sdu,2020/06/22-13:50,2020/06/21-22:20,15:30,646.0,2
LATAM Airlines Group,mcz,sdu,2020/06/21-19:10,2020/06/21-10:50,8:20,669.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/21-17:05,2020/06/21-11:10,5:55,1327.0,1
Azul,mcz,sdu,2020/06/21-18:25,2020/06/21-11:40,6:45,883.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-01:35,2020/06/21-11:45,13:50,1327.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/21-17:05,2020/06/21-12:05,5:00,1327.0,1
Azul,mcz,sdu,2020/06/22-00:10,2020/06/21-15:10,9:00,1455.0,2
LATAM Airlines Group,mcz,sdu,2020/06/22-13:50,2020/06/21-16:40,21:10,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-01:35,2020/06/21-17:15,8:20,1327.0,1
Azul,mcz,sdu,2020/06/22-01:50,2020/06/21-17:25,8:25,1455.0,1
LATAM Airlines Group,mcz,sdu,2020/06/21-16:10,2020/06/21-06:00,10:10,2452.0,2
LATAM Airlines Group,mcz,sdu,2020/06/21-16:10,2020/06/21-06:10,10:00,669.0,2
LATAM Airlines Group,mcz,sdu,2020/06/22-11:10,2020/06/21-18:10,17:00,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/21-22:45,2020/06/21-06:20,16:25,1327.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-01:35,2020/06/21-18:45,6:50,1327.0,1
Azul,mcz,sdu,2020/06/22-01:50,2020/06/21-19:20,6:30,1455.0,1
LATAM Airlines Group,mcz,sdu,2020/06/22-11:10,2020/06/21-20:05,15:5,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/21-17:05,2020/06/21-08:10,8:55,1327.0,1
LATAM Airlines Group,mcz,sdu,2020/06/21-16:10,2020/06/21-08:20,7:50,669.0,2
LATAM Airlines Group,mcz,sdu,2020/06/22-13:50,2020/06/21-20:30,17:20,2452.0,3
Azul,mcz,sdu,2020/06/22-01:50,2020/06/21-21:00,4:50,1606.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/21-17:05,2020/06/21-09:10,7:55,1327.0,1
LATAM Airlines Group,mcz,sdu,2020/06/22-09:35,2020/06/21-21:25,12:10,2452.0,3
Azul,mcz,sdu,2020/06/21-18:25,2020/06/21-09:30,8:55,627.0,2
LATAM Airlines Group,mcz,sdu,2020/06/21-19:10,2020/06/21-09:30,9:40,1012.0,2
Azul,mcz,sdu,2020/06/21-18:55,2020/06/21-09:35,9:20,994.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-01:35,2020/06/21-09:35,16:00,1327.0,1
Azul,mcz,sdu,2020/06/21-18:25,2020/06/21-09:55,8:30,883.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-17:05,2020/06/22-10:10,6:55,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/23-13:50,2020/06/22-22:20,15:30,669.0,2
Azul,mcz,sdu,2020/06/22-18:55,2020/06/22-10:35,8:20,967.0,2
LATAM Airlines Group,mcz,sdu,2020/06/22-19:10,2020/06/22-10:50,8:20,669.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-17:05,2020/06/22-11:10,5:55,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-17:05,2020/06/22-11:30,5:35,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-17:05,2020/06/22-12:05,5:00,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-23:30,2020/06/22-15:30,8:00,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-23:30,2020/06/22-16:00,7:30,627.0,1
Azul,mcz,sdu,2020/06/23-00:10,2020/06/22-16:10,8:00,627.0,2
LATAM Airlines Group,mcz,sdu,2020/06/23-09:35,2020/06/22-16:40,16:55,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-23:30,2020/06/22-17:00,6:30,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-01:35,2020/06/22-17:15,8:20,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/22-11:10,2020/06/22-06:00,5:10,1012.0,1
LATAM Airlines Group,mcz,sdu,2020/06/23-01:55,2020/06/22-18:10,7:45,669.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-13:05,2020/06/22-06:20,6:45,1463.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-23:30,2020/06/22-18:30,5:00,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-01:35,2020/06/22-18:45,6:50,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-12:05,2020/06/22-07:10,4:55,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/23-09:35,2020/06/22-19:20,14:15,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-01:35,2020/06/22-19:55,5:40,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/23-11:10,2020/06/22-20:05,15:5,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-17:05,2020/06/22-08:10,8:55,627.0,1
Azul,mcz,sdu,2020/06/22-16:55,2020/06/22-08:30,8:25,1089.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-13:05,2020/06/22-08:30,4:35,1463.0,1
LATAM Airlines Group,mcz,sdu,2020/06/23-13:50,2020/06/22-20:30,17:20,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-17:05,2020/06/22-08:40,8:25,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-17:05,2020/06/22-09:10,7:55,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/23-09:35,2020/06/22-21:25,12:10,2452.0,3
Azul,mcz,sdu,2020/06/22-18:25,2020/06/22-09:35,8:50,687.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/22-17:05,2020/06/22-09:40,7:25,627.0,1
Azul,mcz,sdu,2020/06/22-18:25,2020/06/22-09:55,8:30,687.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-10:10,6:55,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/24-13:50,2020/06/23-22:20,15:30,669.0,2
Azul,mcz,sdu,2020/06/23-18:55,2020/06/23-10:35,8:20,687.0,2
LATAM Airlines Group,mcz,sdu,2020/06/23-19:10,2020/06/23-10:50,8:20,646.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-11:10,5:55,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-11:30,5:35,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-01:35,2020/06/23-11:45,13:50,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-12:05,5:00,1326.0,1
Azul,mcz,sdu,2020/06/24-00:10,2020/06/23-16:10,8:00,627.0,2
LATAM Airlines Group,mcz,sdu,2020/06/24-09:35,2020/06/23-16:40,16:55,2452.0,3
Azul,mcz,sdu,2020/06/24-01:50,2020/06/23-17:25,8:25,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/23-11:10,2020/06/23-06:00,5:10,901.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-06:05,11:00,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/24-01:55,2020/06/23-18:10,7:45,669.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-14:25,2020/06/23-06:20,8:5,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-01:35,2020/06/23-18:45,6:50,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-07:05,10:00,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-12:05,2020/06/23-07:10,4:55,1326.0,1
Azul,mcz,sdu,2020/06/24-01:50,2020/06/23-19:20,6:30,627.0,1
LATAM Airlines Group,mcz,sdu,2020/06/24-09:35,2020/06/23-19:20,14:15,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-07:40,9:25,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/24-11:10,2020/06/23-20:05,15:5,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-08:10,8:55,1326.0,1
Azul,mcz,sdu,2020/06/23-16:55,2020/06/23-08:30,8:25,687.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-14:25,2020/06/23-08:30,5:55,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/24-13:50,2020/06/23-20:30,17:20,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-08:40,8:25,1326.0,1
Azul,mcz,sdu,2020/06/24-01:50,2020/06/23-21:00,4:50,627.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-09:10,7:55,1326.0,1
LATAM Airlines Group,mcz,sdu,2020/06/24-09:35,2020/06/23-21:25,12:10,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-14:25,2020/06/23-09:35,4:50,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/23-17:05,2020/06/23-09:40,7:25,1326.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-17:05,2020/06/24-10:10,6:55,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/25-13:50,2020/06/24-22:20,15:30,646.0,2
Azul,mcz,sdu,2020/06/24-18:55,2020/06/24-10:35,8:20,967.0,2
LATAM Airlines Group,mcz,sdu,2020/06/24-19:10,2020/06/24-10:50,8:20,646.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-17:05,2020/06/24-11:10,5:55,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-17:05,2020/06/24-11:30,5:35,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-17:05,2020/06/24-12:05,5:00,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-23:30,2020/06/24-15:30,8:00,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-23:30,2020/06/24-16:00,7:30,758.0,1
Azul,mcz,sdu,2020/06/25-00:10,2020/06/24-16:10,8:00,967.0,2
LATAM Airlines Group,mcz,sdu,2020/06/25-09:35,2020/06/24-16:40,16:55,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-23:30,2020/06/24-17:00,6:30,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-01:35,2020/06/24-17:15,8:20,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/24-11:10,2020/06/24-06:00,5:10,901.0,1
LATAM Airlines Group,mcz,sdu,2020/06/25-01:55,2020/06/24-18:10,7:45,669.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-13:05,2020/06/24-06:20,6:45,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-23:30,2020/06/24-18:30,5:00,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-01:35,2020/06/24-18:45,6:50,758.0,1
Azul,mcz,sdu,2020/06/25-01:50,2020/06/24-19:20,6:30,967.0,1
LATAM Airlines Group,mcz,sdu,2020/06/25-09:35,2020/06/24-19:20,14:15,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-17:05,2020/06/24-07:40,9:25,758.0,1
Azul,mcz,sdu,2020/06/25-01:50,2020/06/24-19:55,5:55,967.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-01:35,2020/06/24-19:55,5:40,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/25-11:10,2020/06/24-20:05,15:5,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-17:05,2020/06/24-08:10,8:55,758.0,1
Azul,mcz,sdu,2020/06/24-16:55,2020/06/24-08:30,8:25,967.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-13:05,2020/06/24-08:30,4:35,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/25-13:50,2020/06/24-20:30,17:20,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-17:05,2020/06/24-08:40,8:25,758.0,1
Azul,mcz,sdu,2020/06/25-01:50,2020/06/24-21:00,4:50,967.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-17:05,2020/06/24-09:10,7:55,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/25-09:35,2020/06/24-21:25,12:10,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/24-17:05,2020/06/24-09:40,7:25,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-10:10,6:55,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/26-13:50,2020/06/25-22:20,15:30,1808.0,2
Azul,mcz,sdu,2020/06/25-18:55,2020/06/25-10:35,8:20,1463.0,2
LATAM Airlines Group,mcz,sdu,2020/06/25-19:10,2020/06/25-10:50,8:20,646.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-11:10,5:55,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-11:30,5:35,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/26-01:35,2020/06/25-11:45,13:50,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-12:05,5:00,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/26-16:10,2020/06/25-16:40,23:30,4181.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/26-01:35,2020/06/25-17:15,8:20,758.0,1
Azul,mcz,sdu,2020/06/26-01:50,2020/06/25-17:25,8:25,967.0,1
LATAM Airlines Group,mcz,sdu,2020/06/25-11:10,2020/06/25-06:00,5:10,901.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-06:05,11:00,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/26-01:55,2020/06/25-18:10,7:45,669.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-13:05,2020/06/25-06:20,6:45,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/26-01:35,2020/06/25-18:45,6:50,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-07:05,10:00,758.0,1
Azul,mcz,sdu,2020/06/26-01:50,2020/06/25-19:20,6:30,967.0,1
LATAM Airlines Group,mcz,sdu,2020/06/26-09:35,2020/06/25-19:20,14:15,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-07:40,9:25,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/26-11:10,2020/06/25-20:05,15:5,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-08:10,8:55,758.0,1
Azul,mcz,sdu,2020/06/25-18:25,2020/06/25-08:30,9:55,1326.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-13:05,2020/06/25-08:30,4:35,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/26-13:50,2020/06/25-20:30,17:20,2452.0,3
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-08:40,8:25,758.0,1
Azul,mcz,sdu,2020/06/26-01:50,2020/06/25-21:00,4:50,967.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-09:10,7:55,758.0,1
LATAM Airlines Group,mcz,sdu,2020/06/26-09:35,2020/06/25-21:25,12:10,2452.0,3
Azul,mcz,sdu,2020/06/25-18:25,2020/06/25-09:35,8:50,1326.0,2
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-22:45,2020/06/25-09:35,13:10,758.0,1
GOL Linhas Aereas S.A.,mcz,sdu,2020/06/25-17:05,2020/06/25-09:40,7:25,758.0,1
